country,region,iso,id,region_ascii
Cape Verde,Santa Catarina,CPV,572,Santa Catarina
Cape Verde,Santa Cruz,CPV,573,Santa Cruz
Cape Verde,São Domingos,CPV,574,Sao Domingos
Cape Verde,São Filipe,CPV,575,Sao Filipe
Cape Verde,São Miguel,CPV,576,Sao Miguel
Cape Verde,São Nicolau,CPV,577,Sao Nicolau
Cape Verde,São Vicente,CPV,578,Sao Vicente
Cape Verde,Tarrafal,CPV,579,Tarrafal
Cayman Islands,Bodden Town,CYM,580,Bodden Town
Cayman Islands,Cayman Brac,CYM,581,Cayman Brac
Cayman Islands,East End,CYM,582,East End
Cayman Islands,George Town,CYM,583,George Town
Cayman Islands,Little Cayman,CYM,584,Little Cayman
Cayman Islands,North Side,CYM,585,North Side
Cayman Islands,West Bay,CYM,586,West Bay
Central African Republic,Bamingui-Bangoran,CAF,587,Bamingui-Bangoran
Central African Republic,Bangui,CAF,588,Bangui
Central African Republic,Basse-Kotto,CAF,589,Basse-Kotto
Central African Republic,Haute-Kotto,CAF,591,Haute-Kotto
Central African Republic,Haut-Mbomou,CAF,590,Haut-Mbomou
Central African Republic,Kémo,CAF,592,Kemo
Central African Republic,Lobaye,CAF,593,Lobaye
Central African Republic,Mambéré-Kadéï,CAF,594,Mambere-Kadei
Central African Republic,Mbomou,CAF,595,Mbomou
Central African Republic,Nana-Grébizi,CAF,596,Nana-Grebizi
Central African Republic,Nana-Mambéré,CAF,597,Nana-Mambere
Central African Republic,Ombella-M'Poko,CAF,598,Ombella-M'Poko
Central African Republic,Ouaka,CAF,599,Ouaka
Central African Republic,Ouham,CAF,600,Ouham
Central African Republic,Ouham-Pendé,CAF,601,Ouham-Pende
Central African Republic,Sangha-Mbaéré,CAF,602,Sangha-Mbaere
Central African Republic,Vakaga,CAF,603,Vakaga
Chad,Batha,TCD,604,Batha
Chad,Bet,TCD,605,Bet
Chad,Chari-Baguirmi,TCD,606,Chari-Baguirmi
Chad,Guéra,TCD,607,Guera
Chad,Hadjer-Lamis,TCD,608,Hadjer-Lamis
Chad,Kanem,TCD,609,Kanem
Chad,Lac,TCD,610,Lac
Chad,Logone Occidental,TCD,611,Logone Occidental
Chad,Logone Oriental,TCD,612,Logone Oriental
Chad,Mandoul,TCD,613,Mandoul
Chad,Mayo-Kebbi Est,TCD,614,Mayo-Kebbi Est
Chad,Mayo-Kebbi Ouest,TCD,615,Mayo-Kebbi Ouest
Chad,Moyen-Chari,TCD,616,Moyen-Chari
Chad,Ouaddaï,TCD,617,Ouaddai
Chad,Salamat,TCD,618,Salamat
Chad,Tandjilé,TCD,619,Tandjile
Chad,Ville de N'Djamena,TCD,620,Ville de N'Djamena
Chad,Wadi Fira,TCD,621,Wadi Fira
Chile,Aisén del General Carlos Ibáñez del Campo,CHL,622,Aisen del General Carlos Ibanez del Campo
Chile,Antofagasta,CHL,623,Antofagasta
Chile,Araucanía,CHL,624,Araucania
Chile,Atacama,CHL,625,Atacama
Chile,Bío-Bío,CHL,626,Bio-Bio
Chile,Coquimbo,CHL,627,Coquimbo
Chile,Libertador General Bernardo O'Higgins,CHL,628,Libertador General Bernardo O'Higgins
Chile,Los Lagos,CHL,629,Los Lagos
Chile,Magallanes y Antártica Chilena,CHL,630,Magallanes y Antartica Chilena
Chile,Maule,CHL,631,Maule
Chile,Región Metropolitana de Santiago,CHL,632,Region Metropolitana de Santiago
Chile,Tarapacá,CHL,633,Tarapaca
Chile,Valparaíso,CHL,634,Valparaiso
China,Anhui,CHN,635,Anhui
China,Beijing,CHN,636,Beijing
China,Chongqing,CHN,637,Chongqing
China,Fujian,CHN,638,Fujian
China,Gansu,CHN,639,Gansu
China,Guangdong,CHN,640,Guangdong
China,Guangxi,CHN,641,Guangxi
China,Guizhou,CHN,642,Guizhou
China,Hainan,CHN,643,Hainan
China,Hebei,CHN,644,Hebei
China,Heilongjiang,CHN,645,Heilongjiang
China,Henan,CHN,646,Henan
China,Hubei,CHN,647,Hubei
China,Hunan,CHN,648,Hunan
China,Jiangsu,CHN,649,Jiangsu
China,Jiangxi,CHN,650,Jiangxi
China,Jilin,CHN,651,Jilin
China,Liaoning,CHN,652,Liaoning
China,Nei Mongol,CHN,653,Nei Mongol
China,Ningxia Hui,CHN,654,Ningxia Hui
China,Paracel Islands,CHN,655,Paracel Islands
China,Qinghai,CHN,656,Qinghai
China,Shaanxi,CHN,657,Shaanxi
China,Shandong,CHN,658,Shandong
China,Shanghai,CHN,659,Shanghai
China,Shanxi,CHN,660,Shanxi
China,Sichuan,CHN,661,Sichuan
China,Tianjin,CHN,662,Tianjin
China,Xinjiang Uygur,CHN,663,Xinjiang Uygur
China,Xizang,CHN,664,Xizang
China,Yunnan,CHN,665,Yunnan
China,Zhejiang,CHN,666,Zhejiang
Christmas Island,,CXR,667,
Clipperton Island,Clipperton island,CL-,668,Clipperton island
Cocos Islands,,CCK,669,
Colombia,Amazonas,COL,670,Amazonas
Colombia,Antioquia,COL,671,Antioquia
Colombia,Arauca,COL,672,Arauca
Colombia,Atlántico,COL,673,Atlantico
Colombia,Bolívar,COL,674,Bolivar
Colombia,Boyacá,COL,675,Boyaca
Colombia,Caldas,COL,676,Caldas
Colombia,Caquetá,COL,677,Caqueta
Colombia,Casanare,COL,678,Casanare
Colombia,Cauca,COL,679,Cauca
Colombia,Cesar,COL,680,Cesar
Colombia,Chocó,COL,681,Choco
Colombia,Córdoba,COL,682,Cordoba
Colombia,Cundinamarca,COL,683,Cundinamarca
Colombia,Guainía,COL,684,Guainia
Colombia,Guaviare,COL,685,Guaviare
Colombia,Huila,COL,686,Huila
Colombia,La Guajira,COL,687,La Guajira
Colombia,Magdalena,COL,688,Magdalena
Colombia,Meta,COL,689,Meta
Colombia,Nariño,COL,690,Narino
Colombia,Norte de Santander,COL,691,Norte de Santander
Colombia,Putumayo,COL,692,Putumayo
Colombia,Quindío,COL,693,Quindio
Colombia,Risaralda,COL,694,Risaralda
Colombia,San Andrés y Providencia,COL,695,San Andres y Providencia
Colombia,Santander,COL,696,Santander
Colombia,Sucre,COL,697,Sucre
Colombia,Tolima,COL,698,Tolima
Colombia,Valle del Cauca,COL,699,Valle del Cauca
Colombia,Vaupés,COL,700,Vaupes
Colombia,Vichada,COL,701,Vichada
Comoros,Mwali,COM,702,Mwali
Comoros,Njazídja,COM,703,Njazidja
Comoros,Nzwani,COM,704,Nzwani
Cook Islands,,COK,705,
Costa Rica,Alajuela,CRI,706,Alajuela
Costa Rica,Cartago,CRI,707,Cartago
Costa Rica,Guanacaste,CRI,708,Guanacaste
Costa Rica,Heredia,CRI,709,Heredia
Costa Rica,Limón,CRI,710,Limon
Costa Rica,Puntarenas,CRI,711,Puntarenas
Costa Rica,San José,CRI,712,San Jose
Côte d'Ivoire,Agnéby,CIV,713,Agneby
Côte d'Ivoire,Bafing,CIV,714,Bafing
Côte d'Ivoire,Bas-Sassandra,CIV,715,Bas-Sassandra
Côte d'Ivoire,Denguélé,CIV,716,Denguele
Côte d'Ivoire,Dix-Huit Montagnes,CIV,717,Dix-Huit Montagnes
Côte d'Ivoire,Fromager,CIV,718,Fromager
Côte d'Ivoire,Haut-Sassandra,CIV,719,Haut-Sassandra
Côte d'Ivoire,Lacs,CIV,720,Lacs
Côte d'Ivoire,Lagunes,CIV,721,Lagunes
Côte d'Ivoire,Marahoué,CIV,722,Marahoue
Côte d'Ivoire,Moyen-Cavally,CIV,723,Moyen-Cavally
Côte d'Ivoire,Moyen-Comoé,CIV,724,Moyen-Comoe
Côte d'Ivoire,N'zi-Comoé,CIV,725,N'zi-Comoe
Côte d'Ivoire,Savanes,CIV,726,Savanes
Côte d'Ivoire,Sud-Bandama,CIV,727,Sud-Bandama
Côte d'Ivoire,Sud-Comoé,CIV,728,Sud-Comoe
Côte d'Ivoire,Vallée du Bandama,CIV,729,Vallee du Bandama
Côte d'Ivoire,Worodougou,CIV,730,Worodougou
Côte d'Ivoire,Zanzan,CIV,731,Zanzan
Croatia,Bjelovarska-Bilogorska,HRV,732,Bjelovarska-Bilogorska
Croatia,Brodsko-Posavska,HRV,733,Brodsko-Posavska
Croatia,Dubrovacko-Neretvanska,HRV,734,Dubrovacko-Neretvanska
Croatia,Grad Zagreb,HRV,735,Grad Zagreb
Croatia,ibensko-Kninska,HRV,745,ibensko-Kninska
Croatia,Istarska,HRV,736,Istarska
Croatia,Karlovacka,HRV,737,Karlovacka
Croatia,Koprivnicko-Krievacka,HRV,738,Koprivnicko-Krievacka
Croatia,Krapinsko-Zagorska,HRV,739,Krapinsko-Zagorska
Croatia,Licko-Senjska,HRV,740,Licko-Senjska
Croatia,Medimurska,HRV,741,Medimurska
Croatia,Osjecko-Baranjska,HRV,742,Osjecko-Baranjska
Croatia,Poeko-Slavonska,HRV,743,Poeko-Slavonska
Croatia,Primorsko-Goranska,HRV,744,Primorsko-Goranska
Croatia,Sisacko-Moslavacka,HRV,746,Sisacko-Moslavacka
Croatia,Splitsko-Dalmatinska,HRV,747,Splitsko-Dalmatinska
Croatia,Varadinska,HRV,748,Varadinska
Croatia,Viroviticko-Podravska,HRV,749,Viroviticko-Podravska
Croatia,Vukovarsko-Srijemska,HRV,750,Vukovarsko-Srijemska
Croatia,Zadarska,HRV,751,Zadarska
Croatia,Zagrebacka,HRV,752,Zagrebacka
Cuba,Camagüey,CUB,753,Camaguey
Cuba,Ciego de Ávila,CUB,754,Ciego de Avila
Cuba,Cienfuegos,CUB,755,Cienfuegos
Cuba,Ciudad de la Habana,CUB,756,Ciudad de la Habana
Cuba,Granma,CUB,757,Granma
Cuba,Guantánamo,CUB,758,Guantanamo
Cuba,Holguín,CUB,759,Holguin
Cuba,Isla de la Juventud,CUB,760,Isla de la Juventud
Cuba,La Habana,CUB,761,La Habana
Cuba,Las Tunas,CUB,762,Las Tunas
Cuba,Matanzas,CUB,763,Matanzas
Cuba,Pinar del Río,CUB,764,Pinar del Rio
Cuba,Sancti Spíritus,CUB,765,Sancti Spiritus
Cuba,Santiago de Cuba,CUB,766,Santiago de Cuba
Cuba,Villa Clara,CUB,767,Villa Clara
Curaçao,,CUW,768,
Cyprus,Famagusta,CYP,769,Famagusta
Cyprus,Kyrenia,CYP,770,Kyrenia
Cyprus,Larnaca,CYP,771,Larnaca
Cyprus,Limassol,CYP,772,Limassol
Cyprus,Nicosia,CYP,773,Nicosia
Cyprus,Paphos,CYP,774,Paphos
Czech Republic,Jihoceský,CZE,775,Jihocesky
Czech Republic,Jihomoravský,CZE,776,Jihomoravsky
Czech Republic,Karlovarský,CZE,777,Karlovarsky
Czech Republic,Kraj Vysocina,CZE,778,Kraj Vysocina
Czech Republic,Královéhradecký,CZE,779,Kralovehradecky
Czech Republic,Liberecký,CZE,780,Liberecky
Czech Republic,Moravskoslezský,CZE,781,Moravskoslezsky
Czech Republic,Olomoucký,CZE,782,Olomoucky
Czech Republic,Pardubický,CZE,783,Pardubicky
Czech Republic,Plzenský,CZE,784,Plzensky
Czech Republic,Prague,CZE,785,Prague
Czech Republic,Stredoceský,CZE,786,Stredocesky
Czech Republic,Ústecký,CZE,787,Ustecky
Czech Republic,Zlínský,CZE,788,Zlinsky
Democratic Republic of the Congo,Bandundu,COD,789,Bandundu
Democratic Republic of the Congo,Bas-Congo,COD,790,Bas-Congo
Democratic Republic of the Congo,Équateur,COD,791,Equateur
Democratic Republic of the Congo,Kasaï-Occidental,COD,792,Kasai-Occidental
Democratic Republic of the Congo,Kasaï-Oriental,COD,793,Kasai-Oriental
Democratic Republic of the Congo,Katanga,COD,794,Katanga
Democratic Republic of the Congo,Kinshasa City,COD,795,Kinshasa City
Democratic Republic of the Congo,Kivu,COD,796,Kivu
Democratic Republic of the Congo,Orientale,COD,797,Orientale
Denmark,Århus,DNK,798,Arhus
Denmark,Bornholm,DNK,799,Bornholm
Denmark,Copenhagen,DNK,800,Copenhagen
Denmark,Frederiksborg,DNK,801,Frederiksborg
Denmark,Fyn,DNK,802,Fyn
Denmark,North Jutland,DNK,803,North Jutland
Denmark,Ribe,DNK,804,Ribe
Denmark,Ringkøbing,DNK,805,Ringkobing
Denmark,Roskilde,DNK,806,Roskilde
Denmark,South Jutland,DNK,807,South Jutland
Denmark,Storstrøm,DNK,808,Storstrom
Denmark,Vejle,DNK,809,Vejle
Denmark,Vestsjælland,DNK,810,Vestsjaelland
Denmark,Viborg,DNK,811,Viborg
Djibouti,Ali Sabieh,DJI,812,Ali Sabieh
Djibouti,Dikhil,DJI,813,Dikhil
Djibouti,Djibouti,DJI,814,Djibouti
Djibouti,Obock,DJI,815,Obock
Djibouti,Tadjourah,DJI,816,Tadjourah
Dominican Republic,Azua,DOM,827,Azua
Dominican Republic,Bahoruco,DOM,828,Bahoruco
Dominican Republic,Barahona,DOM,829,Barahona
Dominican Republic,Dajabón,DOM,830,Dajabon
Dominican Republic,Distrito Nacional,DOM,831,Distrito Nacional
Dominican Republic,Duarte,DOM,832,Duarte
Dominican Republic,El Seybo,DOM,833,El Seybo
Dominican Republic,Espaillat,DOM,834,Espaillat
Dominican Republic,Hato Mayor,DOM,835,Hato Mayor
Dominican Republic,Independencia,DOM,836,Independencia
Dominican Republic,La Altagracia,DOM,837,La Altagracia
Dominican Republic,La Estrelleta,DOM,838,La Estrelleta
Dominican Republic,La Romana,DOM,839,La Romana
Dominican Republic,La Vega,DOM,840,La Vega
Dominican Republic,María Trinidad Sánchez,DOM,841,Maria Trinidad Sanchez
Dominican Republic,Monseñor Nouel,DOM,842,Monsenor Nouel
Dominican Republic,Monte Cristi,DOM,843,Monte Cristi
Dominican Republic,Monte Plata,DOM,844,Monte Plata
Dominican Republic,Pedernales,DOM,845,Pedernales
Dominican Republic,Peravia,DOM,846,Peravia
Dominican Republic,Puerto Plata,DOM,847,Puerto Plata
Dominican Republic,Salcedo,DOM,848,Salcedo
Dominican Republic,Samaná,DOM,849,Samana
Dominican Republic,Sánchez Ramírez,DOM,854,Sanchez Ramirez
Dominican Republic,San Cristóbal,DOM,850,San Cristobal
Dominican Republic,San José de Ocoa,DOM,851,San Jose de Ocoa
Dominican Republic,San Juan,DOM,852,San Juan
Dominican Republic,San Pedro de Macorís,DOM,853,San Pedro de Macoris
Dominican Republic,Santiago,DOM,855,Santiago
Dominican Republic,Santiago Rodríguez,DOM,856,Santiago Rodriguez
Dominican Republic,Santo Domingo,DOM,857,Santo Domingo
Dominican Republic,Valverde,DOM,858,Valverde
Dominica,Saint Andrew,DMA,817,Saint Andrew
Dominica,Saint David,DMA,818,Saint David
Dominica,Saint George,DMA,819,Saint George
Dominica,Saint John,DMA,820,Saint John
Dominica,Saint Joseph,DMA,821,Saint Joseph
Dominica,Saint Luke,DMA,822,Saint Luke
Dominica,Saint Mark,DMA,823,Saint Mark
Dominica,Saint Patrick,DMA,824,Saint Patrick
Dominica,Saint Paul,DMA,825,Saint Paul
Dominica,Saint Peter,DMA,826,Saint Peter
East Timor,Aileu,TLS,859,Aileu
East Timor,Ainaro,TLS,860,Ainaro
East Timor,Ambeno,TLS,861,Ambeno
East Timor,Baucau,TLS,862,Baucau
East Timor,Bobonaro,TLS,863,Bobonaro
East Timor,Cova Lima,TLS,864,Cova Lima
East Timor,Dili,TLS,865,Dili
East Timor,Ermera,TLS,866,Ermera
East Timor,Lautem,TLS,867,Lautem
East Timor,Liquica,TLS,868,Liquica
East Timor,Manatuto,TLS,869,Manatuto
East Timor,Manufahi,TLS,870,Manufahi
East Timor,Viqueque,TLS,871,Viqueque
Ecuador,Azuay,ECU,872,Azuay
Ecuador,Bolivar,ECU,873,Bolivar
Ecuador,Cañar,ECU,874,Canar
Ecuador,Carchi,ECU,875,Carchi
Ecuador,Chimborazo,ECU,876,Chimborazo
Ecuador,Cotopaxi,ECU,877,Cotopaxi
Ecuador,El Oro,ECU,878,El Oro
Ecuador,Esmeraldas,ECU,879,Esmeraldas
Ecuador,Galápagos,ECU,880,Galapagos
Ecuador,Guayas,ECU,881,Guayas
Ecuador,Imbabura,ECU,882,Imbabura
Ecuador,Loja,ECU,883,Loja
Ecuador,Los Rios,ECU,884,Los Rios
Ecuador,Manabi,ECU,885,Manabi
Ecuador,Morona Santiago,ECU,886,Morona Santiago
Ecuador,Orellana,ECU,887,Orellana
Ecuador,Pastaza,ECU,888,Pastaza
Ecuador,Pichincha,ECU,889,Pichincha
Ecuador,Sucumbios,ECU,890,Sucumbios
Ecuador,Tungurahua,ECU,891,Tungurahua
Ecuador,Zamora Chinchipe,ECU,892,Zamora Chinchipe
Egypt,Ad Daqahliyah,EGY,893,Ad Daqahliyah
Egypt,Al Bahr al Ahmar,EGY,894,Al Bahr al Ahmar
Egypt,Al Buhayrah,EGY,895,Al Buhayrah
Egypt,Al Fayyum,EGY,896,Al Fayyum
Egypt,Al Gharbiyah,EGY,897,Al Gharbiyah
Egypt,Al Iskandariyah,EGY,898,Al Iskandariyah
Egypt,Al Isma`iliyah,EGY,899,Al Isma`iliyah
Egypt,Al Jizah,EGY,900,Al Jizah
Egypt,Al Minufiyah,EGY,901,Al Minufiyah
Egypt,Al Minya,EGY,902,Al Minya
Egypt,Al Qahirah,EGY,903,Al Qahirah
Egypt,Al Qalyubiyah,EGY,904,Al Qalyubiyah
Egypt,Al Wadi al Jadid,EGY,905,Al Wadi al Jadid
Egypt,Ash Sharqiyah,EGY,907,Ash Sharqiyah
Egypt,As Suways,EGY,906,As Suways
Egypt,Aswan,EGY,908,Aswan
Egypt,Asyut,EGY,909,Asyut
Egypt,Bani Suwayf,EGY,910,Bani Suwayf
Egypt,Bur Sa`id,EGY,911,Bur Sa`id
Egypt,Dumyat,EGY,912,Dumyat
Egypt,Janub Sina',EGY,913,Janub Sina'
Egypt,Kafr ash Shaykh,EGY,914,Kafr ash Shaykh
Egypt,Matruh,EGY,915,Matruh
Egypt,Qina,EGY,916,Qina
Egypt,Shamal Sina',EGY,917,Shamal Sina'
Egypt,Suhaj,EGY,918,Suhaj
El Salvador,Ahuachapán,SLV,919,Ahuachapan
El Salvador,Cabañas,SLV,920,Cabanas
El Salvador,Chalatenango,SLV,921,Chalatenango
El Salvador,Cuscatlán,SLV,922,Cuscatlan
El Salvador,La Libertad,SLV,923,La Libertad
El Salvador,La Paz,SLV,924,La Paz
El Salvador,La Unión,SLV,925,La Union
El Salvador,Morazán,SLV,926,Morazan
El Salvador,San Miguel,SLV,927,San Miguel
El Salvador,San Salvador,SLV,928,San Salvador
El Salvador,Santa Ana,SLV,930,Santa Ana
El Salvador,San Vicente,SLV,929,San Vicente
El Salvador,Sonsonate,SLV,931,Sonsonate
El Salvador,Usulután,SLV,932,Usulutan
Equatorial Guinea,Annobón,GNQ,933,Annobon
Equatorial Guinea,Bioko Norte,GNQ,934,Bioko Norte
Equatorial Guinea,Bioko Sur,GNQ,935,Bioko Sur
Equatorial Guinea,Centro Sur,GNQ,936,Centro Sur
Equatorial Guinea,Kié-Ntem,GNQ,937,Kie-Ntem
Equatorial Guinea,Litoral,GNQ,938,Litoral
Equatorial Guinea,Wele-Nzás,GNQ,939,Wele-Nzas
Eritrea,Anseba,ERI,940,Anseba
Eritrea,Debubawi Keyih Bahri,ERI,942,Debubawi Keyih Bahri
Eritrea,Debub,ERI,941,Debub
Eritrea,Gash Barka,ERI,943,Gash Barka
Eritrea,Maekel,ERI,944,Maekel
Eritrea,Semenawi Keyih Bahri,ERI,945,Semenawi Keyih Bahri
Estonia,Harju,EST,946,Harju
Estonia,Hiiu,EST,947,Hiiu
Estonia,Ida-Viru,EST,948,Ida-Viru
Estonia,Järva,EST,949,Jarva
Estonia,Jõgeva,EST,950,Jogeva
Estonia,Lääne,EST,951,Laane
Estonia,Lääne-Viru,EST,952,Laane-Viru
Estonia,Pärnu,EST,953,Parnu
Estonia,Peipsi,EST,954,Peipsi
Estonia,Põlva,EST,955,Polva
Estonia,Rapla,EST,956,Rapla
Estonia,Saare,EST,957,Saare
Estonia,Tartu,EST,958,Tartu
Estonia,Valga,EST,959,Valga
Estonia,Viljandi,EST,960,Viljandi
Estonia,Võru,EST,961,Voru
Ethiopia,Addis Ababa,ETH,962,Addis Ababa
Ethiopia,Afar,ETH,963,Afar
Ethiopia,Amhara,ETH,964,Amhara
Ethiopia,Benshangul-Gumaz,ETH,965,Benshangul-Gumaz
Ethiopia,Dire Dawa,ETH,966,Dire Dawa
Ethiopia,Gambela Peoples,ETH,967,Gambela Peoples
Ethiopia,Harari People,ETH,968,Harari People
Ethiopia,Oromia,ETH,969,Oromia
Ethiopia,Somali,ETH,970,Somali
Ethiopia,"Southern Nations, Nationalities and Peoples",ETH,971,"Southern Nations, Nationalities and Peoples"
Ethiopia,Tigray,ETH,972,Tigray
Falkland Islands,,FLK,973,
Faroe Islands,Eysturoyar,FRO,974,Eysturoyar
Faroe Islands,Norderøerne,FRO,975,Norderoerne
Faroe Islands,Sandoyar,FRO,976,Sandoyar
Faroe Islands,Streymoyar,FRO,977,Streymoyar
Faroe Islands,Suðuroyar,FRO,978,Suduroyar
Faroe Islands,Vågø,FRO,979,Vago
Fiji,Central,FJI,980,Central
Fiji,Eastern,FJI,981,Eastern
Fiji,Northern,FJI,982,Northern
Fiji,Rotuma,FJI,983,Rotuma
Fiji,Western,FJI,984,Western
Finland,Eastern Finland,FIN,985,Eastern Finland
Finland,Eland,ALA,986,Eland
Finland,Lapland,FIN,987,Lapland
Finland,Oulu,FIN,988,Oulu
Finland,Southern Finland,FIN,989,Southern Finland
Finland,Western Finland,FIN,990,Western Finland
France,Alsace,FRA,991,Alsace
France,Aquitaine,FRA,992,Aquitaine
France,Auvergne,FRA,993,Auvergne
France,Basse-Normandie,FRA,994,Basse-Normandie
France,Bourgogne,FRA,995,Bourgogne
France,Bretagne,FRA,996,Bretagne
France,Centre,FRA,997,Centre
France,Champagne-Ardenne,FRA,998,Champagne-Ardenne
France,Corse,FRA,999,Corse
France,Franche-Comté,FRA,1000,Franche-Comte
France,Haute-Normandie,FRA,1001,Haute-Normandie
France,Île-de-France,FRA,1002,Ile-de-France
France,Languedoc-Roussillon,FRA,1003,Languedoc-Roussillon
France,Limousin,FRA,1004,Limousin
France,Lorraine,FRA,1005,Lorraine
France,Midi-Pyrénées,FRA,1006,Midi-Pyrenees
France,Nord-Pas-de-Calais,FRA,1007,Nord-Pas-de-Calais
France,Pays de la Loire,FRA,1008,Pays de la Loire
France,Picardie,FRA,1009,Picardie
France,Poitou-Charentes,FRA,1010,Poitou-Charentes
France,Provence-Alpes-Côte d'Azur,FRA,1011,Provence-Alpes-Cote d'Azur
France,Rhône-Alpes,FRA,1012,Rhone-Alpes
French Guiana,Cayenne,GUF,1013,Cayenne
French Guiana,Saint-Laurent-du-Maroni,GUF,1014,Saint-Laurent-du-Maroni
French Polynesia,,PYF,1015,
French Southern Territories,Amsterdam and Saint-Paul,ATF,1016,Amsterdam and Saint-Paul
French Southern Territories,Crozet Archipelago,ATF,1017,Crozet Archipelago
French Southern Territories,Îles Éparses,ATF,1018,Iles Eparses
French Southern Territories,Kerguelen,ATF,1019,Kerguelen
Gabon,Estuaire,GAB,1020,Estuaire
Gabon,Haut-Ogooué,GAB,1021,Haut-Ogooue
Gabon,Moyen-Ogooué,GAB,1022,Moyen-Ogooue
Gabon,Ngounié,GAB,1023,Ngounie
Gabon,Nyanga,GAB,1024,Nyanga
Gabon,Ogooué-Ivindo,GAB,1025,Ogooue-Ivindo
Gabon,Ogooué-Lolo,GAB,1026,Ogooue-Lolo
Gabon,Ogooué-Maritime,GAB,1027,Ogooue-Maritime
Gabon,Wouleu-Ntem,GAB,1028,Wouleu-Ntem
Gambia,Banjul,GMB,1029,Banjul
Gambia,Lower River,GMB,1030,Lower River
Gambia,Maccarthy Island,GMB,1031,Maccarthy Island
Gambia,North Bank,GMB,1032,North Bank
Gambia,Upper River,GMB,1033,Upper River
Gambia,Western,GMB,1034,Western
Georgia,Abkhazia,GEO,1035,Abkhazia
Georgia,Ajaria,GEO,1036,Ajaria
Georgia,Guria,GEO,1037,Guria
Georgia,Imereti,GEO,1038,Imereti
Georgia,Kakheti,GEO,1039,Kakheti
Georgia,Kvemo Kartli,GEO,1040,Kvemo Kartli
Georgia,Mtskheta-Mtianeti,GEO,1041,Mtskheta-Mtianeti
Georgia,Racha-Lechkhumi-Kvemo Svaneti,GEO,1042,Racha-Lechkhumi-Kvemo Svaneti
Georgia,Samegrelo-Zemo Svaneti,GEO,1043,Samegrelo-Zemo Svaneti
Georgia,Samtskhe-Javakheti,GEO,1044,Samtskhe-Javakheti
Georgia,Shida Kartli,GEO,1045,Shida Kartli
Georgia,Tbilisi,GEO,1046,Tbilisi
Germany,Baden-Württemberg,DEU,1047,Baden-Wurttemberg
Germany,Bayern,DEU,1048,Bayern
Germany,Berlin,DEU,1049,Berlin
Germany,Brandenburg,DEU,1050,Brandenburg
Germany,Bremen,DEU,1051,Bremen
Germany,Hamburg,DEU,1052,Hamburg
Germany,Hessen,DEU,1053,Hessen
Germany,Mecklenburg-Vorpommern,DEU,1054,Mecklenburg-Vorpommern
Germany,Niedersachsen,DEU,1055,Niedersachsen
Germany,Nordrhein-Westfalen,DEU,1056,Nordrhein-Westfalen
Germany,Rheinland-Pfalz,DEU,1057,Rheinland-Pfalz
Germany,Saarland,DEU,1058,Saarland
Germany,Sachsen-Anhalt,DEU,1060,Sachsen-Anhalt
Germany,Sachsen,DEU,1059,Sachsen
Germany,Schleswig-Holstein,DEU,1061,Schleswig-Holstein
Germany,Thüringen,DEU,1062,Thuringen
Ghana,Ashanti,GHA,1063,Ashanti
Ghana,Brong Ahafo,GHA,1064,Brong Ahafo
Ghana,Central,GHA,1065,Central
Ghana,Eastern,GHA,1066,Eastern
Ghana,Greater Accra,GHA,1067,Greater Accra
Ghana,Northern,GHA,1068,Northern
Ghana,Upper East,GHA,1069,Upper East
Ghana,Upper West,GHA,1070,Upper West
Ghana,Volta,GHA,1071,Volta
Ghana,Western,GHA,1072,Western
Gibraltar,Gibraltar,GIB,1073,Gibraltar
Greece,Anatoliki Makedonia kai Thraki,GRC,1074,Anatoliki Makedonia kai Thraki
Greece,Attiki,GRC,1075,Attiki
Greece,Ayion Oros,GRC,1076,Ayion Oros
Greece,Dytiki Ellada,GRC,1077,Dytiki Ellada
Greece,Dytiki Makedonia,GRC,1078,Dytiki Makedonia
Greece,Ionioi Nisoi,GRC,1079,Ionioi Nisoi
Greece,Ipeiros,GRC,1080,Ipeiros
Greece,Kentriki Makedonia,GRC,1081,Kentriki Makedonia
Greece,Kriti,GRC,1082,Kriti
Greece,Notio Aigaio,GRC,1083,Notio Aigaio
Greece,Peloponnisos,GRC,1084,Peloponnisos
Greece,Stereá Elláda,GRC,1085,Sterea Ellada
Greece,Thessalia,GRC,1086,Thessalia
Greece,Voreio Aigaio,GRC,1087,Voreio Aigaio
Greenland,Avannaa,GRL,1088,Avannaa
Greenland,Kitaa,GRL,1089,Kitaa
Greenland,Tunu,GRL,1090,Tunu
Grenada,Carriacou,GRD,1091,Carriacou
Grenada,Saint Andrew,GRD,1092,Saint Andrew
Grenada,Saint David,GRD,1093,Saint David
Grenada,Saint George,GRD,1094,Saint George
Grenada,Saint John,GRD,1095,Saint John
Grenada,Saint Mark,GRD,1096,Saint Mark
Grenada,Saint Patrick,GRD,1097,Saint Patrick
Guadeloupe,Basse-Terre,GLP,1098,Basse-Terre
Guadeloupe,Pointe-à-Pitre,GLP,1099,Pointe-a-Pitre
Guam,Agana Heights,GUM,1100,Agana Heights
Guam,Agat,GUM,1101,Agat
Guam,Asan,GUM,1102,Asan
Guam,Barrigada,GUM,1103,Barrigada
Guam,Chalan-Pago-Ordot,GUM,1104,Chalan-Pago-Ordot
Guam,Dededo,GUM,1105,Dededo
Guam,Hagåtña,GUM,1106,Hagatna
Guam,Inarajan,GUM,1107,Inarajan
